Country,Year,GDPLog,UrbPer1,GDPLog1
Portugal,1999,0.000556816,0.002513321,0.000556816
Portugal,2000,-0.000805789,-0.00830043,-0.000805789
Portugal,2001,-0.001488787,0.002381076,-0.001488787
Portugal,2002,-0.001377544,0.010134736,-0.001377544
Portugal,2003,0.000345995,0.021332583,0.000345995
Portugal,2004,0.001717759,0.013793513,0.001717759
Portugal,2005,0.002245191,0.003959903,0.002245191
Portugal,2006,0.002305166,0.00539019,0.002305166
Portugal,2007,0.00214684,0.014076822,0.00214684
Portugal,2008,0.002677054,0.008551764,0.002677054
Portugal,2009,0.003157295,-0.007250888,0.003157295
Portugal,2010,0.003661081,-0.002327793,0.003661081
Portugal,2011,0.005601598,0.002648883,0.005601598
Portugal,2012,0.008204831,-0.011635839,0.008204831
Portugal,2013,0.009653267,0.004175681,0.009653267
Puerto Rico,1971,0.014949491,0.013162249,0.014949491
Puerto Rico,1972,0.011333344,0.011098717,0.011333344
Puerto Rico,1973,0.009362268,0.009789611,0.009362268
Puerto Rico,1974,0.010216294,0.006010251,0.010216294
Puerto Rico,1975,0.012606012,0.009116331,0.012606012
Puerto Rico,1976,0.014600617,0.010247981,0.014600617
Puerto Rico,1977,0.016434076,0.012493548,0.016434076
Puerto Rico,1978,0.018026,0.014037904,0.018026
Puerto Rico,1979,0.01886224,0.012937543,0.01886224
Puerto Rico,1980,0.027426716,0.010089092,0.027426716
Puerto Rico,1981,0.052841742,0.004226754,0.052841742
Puerto Rico,1982,0.053598469,0.002124863,0.053598469
Puerto Rico,1983,0.054104272,0.010810702,0.054104272
Puerto Rico,1984,0.054503853,0.005427773,0.054503853
Puerto Rico,1985,0.054500497,0.008028978,0.054500497
Puerto Rico,1986,0.054769975,0.008453742,0.054769975
Puerto Rico,1987,0.054945904,0.009415933,0.054945904
Puerto Rico,1988,0.055205163,0.007653345,0.055205163
Puerto Rico,1989,0.055201109,0.007865064,0.055201109
Puerto Rico,1990,0.041076458,0.004902602,0.041076458
Puerto Rico,1991,0.000658845,0.006625892,0.000658845
Puerto Rico,1992,0.001289605,0.005895574,0.001289605
Puerto Rico,1993,-0.000699527,0.006738941,-0.000699527
Puerto Rico,1994,-0.001554741,0.006687154,-0.001554741
Puerto Rico,1995,-0.00150375,0.005594755,-0.00150375
Puerto Rico,1996,-0.003469559,0.005602542,-0.003469559
Puerto Rico,1997,-0.001569667,0.011409934,-0.001569667
Puerto Rico,1998,0.001986618,0.006357773,0.001986618
Puerto Rico,1999,0.002729107,0.00622385,0.002729107
Puerto Rico,2000,0.002758846,0.011545691,0.002758846
Puerto Rico,2001,-0.003341413,0.003428928,-0.003341413
Puerto Rico,2002,-0.002493662,0.004561424,-0.002493662
Puerto Rico,2003,-0.001831482,0.006004342,-0.001831482
Puerto Rico,2004,-0.00141235,0.004707835,-0.00141235
Puerto Rico,2005,0.000236679,0.004242496,0.000236679
Puerto Rico,2006,0.003032032,0.002831278,0.003032032
Puerto Rico,2007,0.004659953,0.004747994,0.004659953
Puerto Rico,2008,0.004668698,0.003126326,0.004668698
Puerto Rico,2009,0.004257489,0.002273993,0.004257489
Puerto Rico,2010,0.003947229,0.002189031,0.003947229
Puerto Rico,2011,0.008175114,0.000928671,0.008175114
Puerto Rico,2012,0.008376204,0.002158348,0.008376204
Puerto Rico,2013,0.008866442,0.00204599,0.008866442
Romania,1971,0.029662424,0.024769384,0.029662424
Romania,1972,0.03056434,0.019993426,0.03056434
Romania,1973,0.031468492,0.020990192,0.031468492
Romania,1974,0.030813896,0.005255082,0.030813896
Romania,1975,0.027492181,0.009335687,0.027492181
Romania,1976,0.027997896,0.015362667,0.027997896
Romania,1977,0.015453696,0.009678451,0.015453696
Romania,1978,2.93762E-05,0.021804148,2.93762E-05
Romania,1979,0.002659291,0.009351927,0.002659291
Romania,1980,0.002119155,0.003153552,0.002119155
Romania,1981,0.001231478,0.025383792,0.001231478
Romania,1982,0.004518098,0.019695208,0.004518098
Romania,1983,0.005730811,-0.01089114,0.005730811
Romania,1984,0.006031371,-0.020675773,0.006031371
Romania,1985,0.004585877,0.028517325,0.004585877
Romania,1986,0.004425709,0.010387303,0.004425709
Romania,1987,0.005045586,0.013674215,0.005045586
Romania,1988,0.004285572,0.00360072,0.004285572
Romania,1989,0.004475402,-0.015044681,0.004475402
Romania,1990,0.00725349,-0.043522141,0.00725349
Romania,1991,0.017812769,-0.037678103,0.017812769
Romania,1992,0.010419093,-0.053645084,0.010419093
Romania,1993,-0.005554902,0.044398465,-0.005554902
Romania,1994,-0.005472169,0.019264587,-0.005472169
Romania,1995,-0.004906175,0.023570143,-0.004906175
Romania,1996,-0.004060978,-0.001047599,-0.004060978
Romania,1997,-0.004044682,-0.004186217,-0.004044682
Romania,1998,-0.004859141,0.022198698,-0.004859141
Romania,1999,-0.005357223,-0.01907908,-0.005357223
Romania,2000,-0.005640064,0.005203206,-0.005640064
Romania,2001,0.007047093,0.011780963,0.007047093
Romania,2002,0.01276744,0.017109808,0.01276744
Romania,2003,0.004875781,0.034287032,0.004875781
Romania,2004,0.003351858,0.03081268,0.003351858
Romania,2005,0.003837534,0.033229844,0.003837534
Romania,2006,0.00358189,0.025734545,0.00358189
Romania,2007,0.012500913,0.038301017,0.012500913
Romania,2008,0.014415032,0.021864979,0.014415032
Romania,2009,0.006003206,-0.023540938,0.006003206
Romania,2010,0.00359755,0.000649329,0.00359755
Romania,2011,0.002573779,0.011262617,0.002573779
Romania,2012,0.002101864,-0.007966286,0.002101864
Romania,2013,0.001478839,0.012569568,0.001478839
Russian Federation,1971,0.010469797,0.005410885,0.010469797
Russian Federation,1972,0.01051095,0.01523466,0.01051095
Russian Federation,1973,0.010461522,0.022365642,0.010461522
Russian Federation,1974,0.010503001,-0.00143203,0.010503001
Russian Federation,1975,0.010506785,0.012504764,0.010506785
Russian Federation,1976,0.009232434,-0.000638717,0.009232434
Russian Federation,1977,0.009201043,0.007768837,0.009201043
Russian Federation,1978,0.009230028,0.015144688,0.009230028
Russian Federation,1979,0.00603251,0.007677356,0.00603251
Russian Federation,1980,0.002198392,0.004050948,0.002198392
Russian Federation,1981,0.002599439,-0.005478471,0.002599439
Russian Federation,1982,0.003009679,0.005903623,0.003009679
Russian Federation,1983,0.00331504,0.003049158,0.00331504
Russian Federation,1984,0.001736935,-0.008025728,0.001736935
Russian Federation,1985,0.001521678,-0.004332419,0.001521678
Russian Federation,1986,0.002130843,0.003198304,0.002130843
Russian Federation,1987,0.002337231,-0.00900015,0.002337231
Russian Federation,1988,0.002846209,-0.004126398,0.002846209
Russian Federation,1989,-0.000431164,-0.001652318,-0.000431164
Russian Federation,1990,-0.00283,0.030983936,-0.00283
Russian Federation,1991,-0.001194007,-0.00259692,-0.001194007
Russian Federation,1992,-0.001414607,-0.0164674,-0.001414607
Russian Federation,1993,-0.001879972,-0.008372106,-0.001879972
Russian Federation,1994,0.000370507,-0.014223691,0.000370507
Russian Federation,1995,0.002659553,-0.002543434,0.002659553
Russian Federation,1996,0.003135149,-0.002168711,0.003135149
Russian Federation,1997,0.006913531,0.004345788,0.006913531
Russian Federation,1998,0.006397813,-0.050460419,0.006397813
Russian Federation,1999,0.007296039,-0.042760528,0.007296039
Russian Federation,2000,0.008798924,0.039682559,0.008798924
Russian Federation,2001,0.008913567,0.022738645,0.008913567
Russian Federation,2002,0.008670058,0.016187369,0.008670058
Russian Federation,2003,0.011519731,0.028826346,0.011519731
Russian Federation,2004,0.012917062,0.040131985,0.012917062
Russian Federation,2005,0.011977972,0.031216445,0.011977972
Russian Federation,2006,0.011467596,0.030379277,0.011467596
Russian Federation,2007,0.009705707,0.030855928,0.009705707
Russian Federation,2008,0.00822958,0.026895046,0.00822958
Russian Federation,2009,0.007448126,-0.032751539,0.007448126
Russian Federation,2010,0.003782602,0.024469628,0.003782602
Russian Federation,2011,0.003156893,0.024129233,0.003156893
Russian Federation,2012,0.005648823,0.006250756,0.005648823
Russian Federation,2013,0.004975958,0.004281872,0.004975958
Saudi Arabia,1971,0.062283632,0.036086515,0.062283632
Saudi Arabia,1972,0.060299034,0.035442879,0.060299034
Saudi Arabia,1973,0.0577654,0.052957046,0.0577654
Saudi Arabia,1974,0.055639252,0.13746066,0.055639252
Saudi Arabia,1975,0.02442734,-0.002654345,0.02442734
Saudi Arabia,1976,0.015856962,0.029611026,0.015856962
Saudi Arabia,1977,0.014490959,0.010204015,0.014490959
Saudi Arabia,1978,0.013003416,0.002352218,0.013003416
Saudi Arabia,1979,0.010930803,0.029847981,0.010930803
Saudi Arabia,1980,0.009113782,0.034520988,0.009113782
Saudi Arabia,1981,0.007286785,0.005165831,0.007286785
Saudi Arabia,1982,0.007054024,-0.025378348,0.007054024
Saudi Arabia,1983,0.008879569,-0.02441798,0.008879569
Saudi Arabia,1984,0.01307832,-0.01448724,0.01307832
Saudi Arabia,1985,0.018223624,-0.021149298,0.018223624
Saudi Arabia,1986,0.02376404,-0.025229627,0.02376404
Saudi Arabia,1987,0.028480144,-0.006639313,0.028480144
Saudi Arabia,1988,0.03257315,-0.001113555,0.03257315
Saudi Arabia,1989,0.035430122,0.004731311,0.035430122
Saudi Arabia,1990,0.037968073,0.019377698,0.037968073
Saudi Arabia,1991,0.039651896,0.00957899,0.039651896
Saudi Arabia,1992,0.041501189,0.000705395,0.041501189
Saudi Arabia,1993,0.011656192,-0.00659558,0.011656192
Saudi Arabia,1994,0.005496328,-0.000907326,0.005496328
Saudi Arabia,1995,0.009813314,0.00433672,0.009813314
Saudi Arabia,1996,0.015060076,0.009716206,0.015060076
Saudi Arabia,1997,0.018865992,0.003734883,0.018865992
Saudi Arabia,1998,0.018542322,-0.014794881,0.018542322
Saudi Arabia,1999,0.012690127,0.009151332,0.012690127
Saudi Arabia,2000,0.003685381,0.014569027,0.003685381
Saudi Arabia,2001,-0.006428912,-0.007179702,-0.006428912
Saudi Arabia,2002,-0.013607478,-0.001531438,-0.013607478
Saudi Arabia,2003,-0.015827066,0.00918928,-0.015827066
Saudi Arabia,2004,-0.01211565,0.015841133,-0.01211565
Saudi Arabia,2005,0.000831921,0.021901866,0.000831921
Saudi Arabia,2006,0.010325048,0.011617695,0.010325048
Saudi Arabia,2007,0.016467639,0.00805921,0.016467639
Saudi Arabia,2008,0.020574617,0.021231443,0.020574617
Saudi Arabia,2009,0.021577872,-0.021026221,0.021577872
Saudi Arabia,2010,0.020715931,0.019425636,0.020715931
Saudi Arabia,2011,0.019510609,0.022433494,0.019510609
Saudi Arabia,2012,0.019045736,0.007247619,0.019045736
Saudi Arabia,2013,0.01889312,6.00791E-05,0.01889312
Senegal,1971,0.019154266,0.000442198,0.019154266
Senegal,1972,0.018756501,0.029327194,0.018756501
Senegal,1973,0.018865077,0.019493018,0.018865077
Senegal,1974,0.020042221,0.015907967,0.020042221
Senegal,1975,0.021625105,0.046704146,0.021625105
Senegal,1976,0.021122955,-0.002132182,0.021122955
Senegal,1977,0.013607265,-0.000234458,0.013607265
Senegal,1978,0.014163721,0.013753693,0.014163721
Senegal,1979,0.013701301,0.032069122,0.013701301
Senegal,1980,0.012650606,0.008818591,0.012650606
Senegal,1981,0.011358603,-0.033648237,0.011358603
Senegal,1982,0.010462555,0.002095769,0.010462555
Senegal,1983,0.009634231,-0.01137178,0.009634231
Senegal,1984,0.009060212,-0.014594018,0.009060212
Senegal,1985,0.008498903,0.011335451,0.008498903
Senegal,1986,0.008187714,0.057165468,0.008187714
Senegal,1987,0.007893258,0.026410686,0.007893258
Senegal,1988,0.007594508,0.00734586,0.007594508
Senegal,1989,0.005637703,-0.015760441,0.005637703
Senegal,1990,0.005821848,0.027139286,0.005821848
Senegal,1991,0.005901017,-0.009882014,0.005901017
Senegal,1992,0.006141807,0.009165883,0.006141807
Senegal,1993,0.006683275,-0.020006042,0.006683275
Senegal,1994,0.007905867,-0.065147424,0.007905867
Senegal,1995,0.009349445,0.029066211,0.009349445
Senegal,1996,0.010931135,0.002029202,0.010931135
Senegal,1997,0.012044317,-0.016647806,0.012044317
Senegal,1998,0.012701586,0.007967765,0.012701586
Senegal,1999,0.012534786,-0.000307852,0.012534786
Senegal,2000,0.01190231,-0.019036839,0.01190231
Senegal,2001,0.010981844,0.002542869,0.010981844
Senegal,2002,0.010373562,0.010197471,0.010373562
Senegal,2003,0.009872609,0.035996574,0.009872609
Senegal,2004,0.009613586,0.020188018,0.009613586
Senegal,2005,0.009512643,0.008125017,0.009512643
Senegal,2006,0.009473277,0.006732018,0.009473277
Senegal,2007,0.00936226,0.023857312,0.00936226
Senegal,2008,0.009129788,0.020883907,0.009129788
Senegal,2009,0.008740751,-0.010658541,0.008740751
Senegal,2010,0.008288603,-0.002450993,0.008288603
Senegal,2011,0.007840193,0.011170288,0.007840193
Senegal,2012,0.00755048,-0.007455391,0.00755048
Senegal,2013,0.007531919,0.006698599,0.007531919
Spain,1971,0.013990053,0.016522098,0.013990053
Spain,1972,0.004136963,0.031314016,0.004136963
Spain,1973,0.004108017,0.036689589,0.004108017
Spain,1974,0.003576609,0.026009026,0.003576609
Spain,1975,0.0025861,0.019449291,0.0025861
Spain,1976,0.00183746,0.002636693,0.00183746
Spain,1977,0.001349337,0.012416636,0.001349337
Spain,1978,-0.000420917,0.022280505,-0.000420917
Spain,1979,0.004458945,0.033434754,0.004458945
Spain,1980,0.007012052,0.008439881,0.007012052
Spain,1981,0.002368006,-0.016521355,0.002368006
Spain,1982,-0.000827566,-0.004664587,-0.000827566
Spain,1983,-0.000202594,-0.016559689,-0.000202594
Spain,1984,0.000442913,0.000298691,0.000442913
Spain,1985,0.000864809,0.005426783,0.000864809
Spain,1986,0.001496803,0.038534422,0.001496803
Spain,1987,0.002069762,0.026753427,0.002069762
Spain,1988,0.00234907,0.018128107,0.00234907
Spain,1989,0.002588019,0.010431326,0.002588019
Spain,1990,0.003031782,0.027483784,0.003031782
Spain,1991,0.004055479,0.00739973,0.004055479
Spain,1992,0.006609246,0.008971892,0.006609246
Spain,1993,0.006787896,-0.019216521,0.006787896
Spain,1994,0.007237287,0.000776242,0.007237287
Spain,1995,0.007604429,0.015145428,0.007604429
Spain,1996,0.007660345,0.005828385,0.007660345
Spain,1997,0.007319763,-0.012220822,0.007319763
Spain,1998,0.006480404,0.003750151,0.006480404
Spain,1999,0.004831186,0.00261133,0.004831186
Spain,2000,0.001596412,-0.007231964,0.001596412
Spain,2001,-0.002176942,0.003996576,-0.002176942
Spain,2002,-0.003773588,0.010869248,-0.003773588
Spain,2003,-0.00406973,0.024161851,-0.00406973
Spain,2004,-0.003223553,0.014901014,-0.003223553
Spain,2005,-0.002901599,0.006222842,-0.002901599
Spain,2006,-0.002892005,0.007234482,-0.002892005
Spain,2007,-0.004493253,0.013908612,-0.004493253
Spain,2008,-0.001924447,0.008382127,-0.001924447
Spain,2009,0.005144502,-0.00934852,0.005144502
Spain,2010,0.009448467,-0.00531977,0.009448467
Spain,2011,0.010509948,0.003472192,0.010509948
Spain,2012,0.013468662,-0.0098935,0.013468662
Spain,2013,0.017503968,0.002283764,0.017503968
Sudan,1971,0.032225811,0.011529654,0.032225811
Sudan,1972,0.032099138,0.04059869,0.032099138
Sudan,1973,0.029114944,0.046841762,0.029114944
Sudan,1974,0.021185085,0.033604339,0.021185085
Sudan,1975,0.020429536,0.036905301,0.020429536
Sudan,1976,0.01978775,0.035533002,0.01978775
Sudan,1977,0.019117944,0.023394588,0.019117944
Sudan,1978,0.018955007,0.007111121,0.018955007
Sudan,1979,0.019039911,0.01165318,0.019039911
Sudan,1980,0.019434145,0.015031402,0.019434145
Sudan,1981,0.019406347,0.026270418,0.019406347
Sudan,1982,0.019583994,-0.052493199,0.019583994
Sudan,1983,0.029342739,-0.024366364,0.029342739
Sudan,1984,0.043918536,0.048495113,0.043918536
Sudan,1985,0.045078702,-0.016313908,0.045078702
Sudan,1986,0.047122518,0.048584931,0.047122518
Sudan,1987,0.048534973,0.038918565,0.048534973
Sudan,1988,0.048080445,-0.005272241,0.048080445
Sudan,1989,0.044883042,-0.007200873,0.044883042
Sudan,1990,0.040819169,0.013263657,0.040819169
Sudan,1991,0.036207912,-0.022383643,0.036207912
Sudan,1992,0.033254195,0.006064196,0.033254195
Sudan,1993,0.021938452,0.000421976,0.021938452
Sudan,1994,-0.014939556,-0.013663095,-0.014939556
Sudan,1995,-0.009723806,0.008060016,-0.009723806
Sudan,1996,-0.004065501,-0.075222133,-0.004065501
Sudan,1997,0.000268354,0.030939571,0.000268354
Sudan,1998,0.002923144,0.006491524,0.002923144
Sudan,1999,0.003169612,-0.008004251,0.003169612
Sudan,2000,0.001874063,0.029962191,0.001874063
Sudan,2001,0.000205885,0.026032336,0.000205885
Sudan,2002,-0.000741948,0.018859694,-0.000741948
Sudan,2003,-0.001277439,0.021710516,-0.001277439
Sudan,2004,-0.001106139,0.030371963,-0.001106139
Sudan,2005,-0.000578411,0.038127267,-0.000578411
Sudan,2006,-2.49506E-05,0.032901719,-2.49506E-05
Sudan,2007,0.000330403,0.034786237,0.000330403
Sudan,2008,0.000944132,0.000504483,0.000944132
Sudan,2009,0.001777871,-0.003584189,0.001777871
Sudan,2010,0.002725261,0.012183614,0.002725261
Sudan,2011,0.00377692,0.000517855,0.00377692
Sudan,2012,0.004627515,-0.01182581,0.004627515
Sudan,2013,0.004931867,0.004417053,0.004931867
Sweden,1971,-0.008311458,0.00972974,-0.008311458
Sweden,1972,-0.007490988,0.018721812,-0.007490988
Sweden,1973,-0.00625492,0.021915756,-0.00625492
Sweden,1974,-0.007430914,0.011562943,-0.007430914
Sweden,1975,-0.008493654,0.025017226,-0.008493654
Sweden,1976,-0.008166516,0.007827785,-0.008166516
Sweden,1977,-0.008070115,0.005629377,-0.008070115
Sweden,1978,-0.007440732,0.010412422,-0.007440732
Sweden,1979,-0.006716455,0.017391402,-0.006716455
Sweden,1980,-0.0065719,0.01451221,-0.0065719
Sweden,1981,-0.000947698,-0.009497662,-0.000947698
Sweden,1982,0.004510376,-0.013073059,0.004510376
Sweden,1983,0.004630453,-0.009014261,0.004630453
Sweden,1984,0.004179682,0.00404871,0.004179682
Sweden,1985,0.003418987,0.004442871,0.003418987
Sweden,1986,0.002750845,0.028757508,0.002750845
Sweden,1987,0.001737298,0.01955816,0.001737298
Sweden,1988,0.00048322,0.011829606,0.00048322
Sweden,1989,-0.001604536,0.004539283,-0.001604536
Sweden,1990,-0.002650254,0.017490445,-0.002650254
Sweden,1991,0.005590946,0.00383186,0.005590946
Sweden,1992,0.014011092,0.002805325,0.014011092
Sweden,1993,0.014013652,-0.028497515,0.014013652
Sweden,1994,0.012724441,0.006759258,0.012724441
Sweden,1995,0.014610647,0.014863412,0.014610647
Sweden,1996,0.013763788,0.008209589,0.013763788
Sweden,1997,0.010180382,-0.008340512,0.010180382
Sweden,1998,0.010213715,0.000825932,0.010213715
Sweden,1999,0.009985993,0.001433131,0.009985993
Sweden,2000,0.009167527,-0.004126797,0.009167527
Sweden,2001,0.005914718,-0.007918907,0.005914718
Sweden,2002,0.00321527,0.009097486,0.00321527
Sweden,2003,0.002748022,0.021692821,0.002748022
Sweden,2004,0.002543897,0.013098879,0.002543897
Sweden,2005,0.002459649,0.001277145,0.002459649
Sweden,2006,0.006806814,0.006566091,0.006806814
Sweden,2007,0.011029682,0.013220846,0.011029682
Sweden,2008,0.010676239,0.004044312,0.010676239
Sweden,2009,0.009888345,-0.017144705,0.009888345
Sweden,2010,0.009908789,0.011210866,0.009908789
Sweden,2011,0.010891415,0.012458977,0.010891415
Sweden,2012,0.011046846,-0.003758078,0.011046846
Sweden,2013,0.009959795,0.005247365,0.009959795
Switzerland,1971,0.00593311,0.021183945,0.00593311
Switzerland,1972,-0.009421629,0.023242319,-0.009421629
Switzerland,1973,-0.009175018,0.033501848,-0.009175018
Switzerland,1974,-0.007197666,0.015355723,-0.007197666
Switzerland,1975,-0.001399307,0.014799108,-0.001399307
Switzerland,1976,0.003883834,0.004896027,0.003883834
Switzerland,1977,0.001555317,0.007353529,0.001555317
Switzerland,1978,-0.001925898,0.036315314,-0.001925898
Switzerland,1979,-0.003839234,0.012353356,-0.003839234
Switzerland,1980,-0.005794391,0.006584837,-0.005794391
Switzerland,1981,0.01520867,-0.009127939,0.01520867
Switzerland,1982,0.031570834,0.002114121,0.031570834
Switzerland,1983,0.033176454,-0.000937592,0.033176454
Switzerland,1984,0.033948882,-0.005363812,0.033948882
Switzerland,1985,0.032994034,0.000792437,0.032994034
Switzerland,1986,0.032229575,0.036448199,0.032229575
Switzerland,1987,0.031119058,0.021762359,0.031119058
Switzerland,1988,0.030071242,0.00704311,0.030071242
Switzerland,1989,0.029207674,-0.004072369,0.029207674
Switzerland,1990,0.027015802,0.022881697,0.027015802
Switzerland,1991,0.006511107,0.000176391,0.006511107
Switzerland,1992,-0.005403666,0.002764288,-0.005403666
Switzerland,1993,-0.003508955,-0.003676622,-0.003508955
Switzerland,1994,-0.00236947,0.008685475,-0.00236947
Switzerland,1995,-0.001082234,0.014044022,-0.001082234
Switzerland,1996,0.001191658,-0.003914634,0.001191658
Switzerland,1997,0.003187295,-0.013408115,0.003187295
Switzerland,1998,0.002631546,0.002405185,0.002631546
Switzerland,1999,0.000831127,-0.001942133,0.000831127
Switzerland,2000,-1.27206E-05,-0.006502919,-1.27206E-05
Switzerland,2001,0.001633435,0.001939277,0.001633435
Switzerland,2002,0.002194415,0.006817709,0.002194415
Switzerland,2003,0.002339818,0.014060615,0.002339818
Switzerland,2004,0.00289919,0.009641572,0.00289919
Switzerland,2005,0.003343329,0.002413372,0.003343329
Switzerland,2006,0.003486267,0.003834179,0.003486267
Switzerland,2007,0.000819558,0.008720322,0.000819558
Switzerland,2008,-0.002931713,0.012008436,-0.002931713
Switzerland,2009,-0.002748197,-0.00301579,-0.002748197
Switzerland,2010,-0.000658618,0.005665651,-0.000658618
Switzerland,2011,-0.001361907,0.015148343,-0.001361907
Switzerland,2012,-0.000847859,-0.004799484,-0.000847859
Switzerland,2013,-0.001546164,0.001642047,-0.001546164
Syrian Arab Republic,1971,0.005696632,0.022602722,0.005696632
Syrian Arab Republic,1972,0.004987873,0.019045479,0.004987873
Syrian Arab Republic,1973,0.004857885,0.005866654,0.004857885
Syrian Arab Republic,1974,0.005044536,0.074440087,0.005044536
Syrian Arab Republic,1975,0.005256263,0.035913272,0.005256263
Syrian Arab Republic,1976,0.005646673,0.023067739,0.005646673
Syrian Arab Republic,1977,0.005800561,0.008463881,0.005800561
Syrian Arab Republic,1978,0.00580199,0.021915186,0.00580199
Syrian Arab Republic,1979,0.005361997,0.021721864,0.005361997
Syrian Arab Republic,1980,0.004796077,0.032756328,0.004796077
Syrian Arab Republic,1981,0.004042299,0.02934045,0.004042299
Syrian Arab Republic,1982,-0.005828395,0.001219326,-0.005828395
Syrian Arab Republic,1983,-0.007854437,0.003714755,-0.007854437
Syrian Arab Republic,1984,-0.00703475,-0.000953269,-0.00703475
Syrian Arab Republic,1985,-0.00596163,-0.091192348,-0.00596163
Syrian Arab Republic,1986,-0.004713067,-0.009248349,-0.004713067
Syrian Arab Republic,1987,-0.003652262,0.001840133,-0.003652262
Syrian Arab Republic,1988,-0.00268833,0.018863329,-0.00268833
Syrian Arab Republic,1989,-0.002033943,-0.02578344,-0.002033943
Syrian Arab Republic,1990,-0.001403767,0.007643235,-0.001403767
Syrian Arab Republic,1991,-0.00074737,0.011732186,-0.00074737
Syrian Arab Republic,1992,-2.48833E-05,0.01751584,-2.48833E-05
Syrian Arab Republic,1993,0.000388736,0.006570336,0.000388736
Syrian Arab Republic,1994,0.000693213,-0.036141177,0.000693213
Syrian Arab Republic,1995,0.002833787,0.008951967,0.002833787
Syrian Arab Republic,1996,0.003167614,0.012224959,0.003167614
Syrian Arab Republic,1997,0.003093118,0.005444643,0.003093118
Syrian Arab Republic,1998,0.004062943,0.007021446,0.004062943
Syrian Arab Republic,1999,0.006131076,-0.000918651,0.006131076
Syrian Arab Republic,2000,0.008792355,0.010851251,0.008792355
Syrian Arab Republic,2001,0.012183105,0.006500888,0.012183105
Syrian Arab Republic,2002,0.014963295,0.002624936,0.014963295
Syrian Arab Republic,2003,0.014866138,-0.008536705,0.014866138
Syrian Arab Republic,2004,0.011183978,0.019906669,0.011183978
Syrian Arab Republic,2005,0.005411256,0.016351899,0.005411256
Syrian Arab Republic,2006,-0.001480156,0.016184155,-0.001480156
Syrian Arab Republic,2007,-0.006218453,0.020928455,-0.006218453
Syrian Arab Republic,2008,-0.005902871,0.029743693,-0.005902871
Syrian Arab Republic,2009,0.000467759,-0.000509242,0.000467759
Syrian Arab Republic,2010,0.010311629,0.011138562,0.010311629
Syrian Arab Republic,2011,0.014382347,-0.016582899,0.014382347
Syrian Arab Republic,2012,0.014590207,-0.03344347,0.014590207
Syrian Arab Republic,2013,0.014799588,-0.021999759,0.014799588
Tanzania,1971,0.064421668,0.006885673,0.064421668
Tanzania,1972,0.064107753,0.018636989,0.064107753
Tanzania,1973,0.063643292,0.027122078,0.063643292
Tanzania,1974,0.063909018,0.027611953,0.063909018
Tanzania,1975,0.064240691,0.019376898,0.064240691
Tanzania,1976,0.0647635,0.008404848,0.0647635
Tanzania,1977,0.064785135,0.025382922,0.064785135
Tanzania,1978,0.065104885,0.025215555,0.065104885
Tanzania,1979,0.032049222,0.004251904,0.032049222
Tanzania,1980,0.026169867,0.019744187,0.026169867
Tanzania,1981,0.02588373,0.017943791,0.02588373
Tanzania,1982,0.025891067,0.00397098,0.025891067
Tanzania,1983,0.025931014,-0.003564766,0.025931014
Tanzania,1984,0.026201597,-0.018343497,0.026201597
Tanzania,1985,0.02629666,0.010759477,0.02629666
Tanzania,1986,0.026808889,-0.060210286,0.026808889
Tanzania,1987,0.027149702,-0.065389001,0.027149702
Tanzania,1988,0.027120522,0.022258876,0.027120522
Tanzania,1989,0.014509315,0.006183486,0.014509315
Tanzania,1990,0.011502482,-0.008812602,0.011502482
Tanzania,1991,0.010439354,0.015907314,0.010439354
Tanzania,1992,0.009846654,-0.0262785,0.009846654
Tanzania,1993,0.010027686,-0.022463913,0.010027686
Tanzania,1994,0.011541261,-5.84808E-05,0.011541261
Tanzania,1995,0.013660494,0.022624427,0.013660494
Tanzania,1996,0.015936392,0.033187009,0.015936392
Tanzania,1997,0.017549471,0.0236067,0.017549471
Tanzania,1998,0.018690681,0.01171644,0.018690681
Tanzania,1999,0.018917492,0.000167598,0.018917492
Tanzania,2000,0.018599833,0.004084692,0.018599833
Tanzania,2001,0.018000962,-0.001009269,0.018000962
Tanzania,2002,0.017671987,0.002421086,0.017671987
Tanzania,2003,0.028862937,0.008324039,0.028862937
Tanzania,2004,0.029406907,0.01135194,0.029406907
Tanzania,2005,0.028519394,0.011489353,0.028519394
Tanzania,2006,0.027851719,-0.002277996,0.027851719
Tanzania,2007,0.027171644,0.021194338,0.027171644
Tanzania,2008,0.026716146,0.033149739,0.026716146
Tanzania,2009,0.026209569,0.002393938,0.026209569
Tanzania,2010,0.026092739,0.003074269,0.026092739
Tanzania,2011,0.02593909,0.007377343,0.02593909
Tanzania,2012,0.025914884,0.019199576,0.025914884
Tanzania,2013,0.025809327,0.019808802,0.025809327
Thailand,1971,0.012904886,0.002119226,0.012904886
Thailand,1972,0.01334625,0.014042651,0.01334625
Thailand,1973,0.013901165,0.047174527,0.013901165
Thailand,1974,0.014971826,0.036817177,0.014971826
Thailand,1975,0.016198674,0.00973593,0.016198674
Thailand,1976,0.017518509,0.018234171,0.017518509
Thailand,1977,0.018563919,0.021455269,0.018563919
Thailand,1978,0.019682287,0.027907352,0.019682287
Thailand,1979,0.020594012,0.017365915,0.020594012
Thailand,1980,0.016683784,0.021893896,0.016683784
Thailand,1981,0.003241242,0.008284792,0.003241242
Thailand,1982,0.004193676,0.004506423,0.004193676
